id,combined_prob
84c9d498a3759a23eb237d70372148ba01fd5c1d758afb128902170000000000,0.9819833261686277
789e8862a7414125f220bab72ffad3cf83f93701668c8ff120eff72000000000,0.9819833261686277
477268212dd0031948591b8c970321a1c9807c2f164d5b75c538d67000000000,0.9819833261686277
dd37c97114e40ce45623347b69de8cb108af44aa4d2e0aa2f6d7d2f000000000,0.9819833261686277
476afc843485e97a7de5ee133ded17ac9e01cc0f47b58a8bfc5c150000000000,0.9819833261686277
86d3a7f8fcb9613c9b1e2cb2fe28edc2dd5ec556384cdb984e2ff3f000000000,0.9819833261686277
6600e02ddbb4199fa687d83271d96e234ff6e0cad35d85804e740c0000000000,0.9819833261686277
1e1466019dabe457b5dbcd0d1fd428a817a77d5c71e9ba203b8e0d8000000000,0.9819833261686277
c90b9908e04ac2b05c41be99b4d6886e41a3ce94acb07b069d53d23000000000,0.9819833261686277
be3d3cc84e26053482b5fa2699c5ab8d44a2aa0021642e7801be092000000000,0.9819833261686277
182531300b558a4b5b71b2d978888caedf3c2ec6099f02a137f00df000000000,0.9819833261686277
06427bd8ada289cb21b21637dc8ef1f1ab7587e8dc382abb39e1eaf000000000,0.9819833261686277
b57afe6db3ca88acd4fdbd43c4c8a40a9dbe09a0ba61159a9240720000000000,0.9819833261686277
5a33d5ff0be3bc94f0b4abe956712781012691efbcac1690bace9b2000000000,0.9819833261686277
cf1f0f6f8d5757442eca1522c9754c236c18eb17c14a64b2eb9e0b7000000000,0.9819833261686277
8e233b79f5d8934f224c64431e774dd714e62776c4c38264c5f6992000000000,0.9819833261686277
cefcba325052da21a512e3ef01eea756674bf93f1992c2402a856e3000000000,0.9819833261686277
d4502fc5fac12036738711804a80069e45867db69573575298c0ace000000000,0.9819833261686277
022b6b44ec87d47ebe865d3c8599d35c71ca43b7402ea96b657c4ac000000000,0.9819833261686277
46bca5c4364d48193a6e7af51226cd188c873fbee23f73bbd44c2a0000000000,0.9819833261686277
46781a29f4d03d7cc7b3aad0425d8aa37711666dee485c81090833e000000000,0.9819833261686277
022ad7f5f96ded692eef6f50745cee5e78e5fa376d0b7a0976d5c69000000000,0.9819833261686277
0ed3a72bea37ab0ce80372a82fd2e1ff64fa997c941e6a98ebc9a8b000000000,0.9819833261686277
b1ed0668a7b9705807e4ef5caf2609e98db8cb9302b8b9bb2c58160000000000,0.9819833261686277
c60214ee03b0c68c15f01d5ebefe3eca3e833dbca2d41085cc4d927000000000,0.9819833261686277
9a31d86f1a9ba374674a4dd1c9fc1ce84c8154d1113a9c2a9842ad8000000000,0.9819833261686277
7938612a2dd0f5232e716f56fd5ca824be1df1cbc722b81a13fe33c000000000,0.9819833261686277
c534dc3c35ac50ae65a7b26a4a5739869e2559281be76be52a816ea000000000,0.9819833261686277
584f93bde11b9f582def137a2e60beb243723a60021857753209caa000000000,0.9819833261686277
be8dda1a1e2b861a3f82a888ef98dd53a712d3b183532dde87420ff000000000,0.9819833261686277
bf74332511b347c23ee7bfc1386b3642d900eb3950b7aba27029ad7000000000,0.9819833261686277
164c9321105d07d6edbee6460cf325bb0b89d532b1a5f5021a0d66b000000000,0.9819833261686277
b013c03a9c882de1fd1dc8b090a9dde11d609be4c4794849570f290000000000,0.9819833261686277
a56d11b4ef40a973bd329da2184d162f2301b412e8f2c66a6d515b9000000000,0.9819833261686277
c9a1f42a16a54e133eea437a4dfb4495a5477f6393f4c15952691f5000000000,0.9819833261686277
e1fed10819a090f87fdd448495f43a8ffe091ca2a026cf178c63c1c000000000,0.9819833261686277
8f54ecf73f80da4c4dd11eee45e3621188577a48d9ae7f9cece35a5000000000,0.9819833261686277
48fc0382895d13849714ec416bf69b916d1394d47df286c2f49c422000000000,0.9819833261686277
fdf96ef7ea9d0359304552a34805660873ec49e8134e68fea237f18000000000,0.9819833261686277
dc9f6fe0d33924e841eefd9916502a7d8d684f3e813ddfcbc0d22de000000000,0.9819833261686277
bf5dd3c4df039e1532ad3e2c050f20335e2b8293ebf676f01018056000000000,0.9819833261686277
a4e4c488343663f4bbf60270ab0a0f409d0c55eeefd2aac75a1d2f5000000000,0.9819833261686277
681bfeac9c0df54d2235ebc72a31da01bfc16cd958907e63c45e399000000000,0.9819833261686277
25fb46aa8b489c7c574eee9d9a9eea438441f61bc7b6e2ed7d4043f000000000,0.9819833261686277
01df15d9a01a429dbede7aee5680a989af4da2cecdd43f0ce4c3c4a000000000,0.9819833261686277
3da0ffdf1d2358c075f0447af21ddea270599b852389d9de2f2da10000000000,0.9819833261686277
6732aeb9f85c2e893e72253112d23d1de10cdc8d86495a86a9273bc000000000,0.9819833261686277
1eb7e618faccd864dd36c01ebd1ad835c0379fb0b8d26c767c0aeba000000000,0.9819833261686277
a426a37a6c5d439339b075cc8ccaca72c80a6beb101a284053384da000000000,0.9819833261686277
ff701b8c2c2c44b774bcc6a7ebe2cf645811fb6c43ef9f081e556d6000000000,0.9819833261686277
a4143aba5b4fa035ec583f59493b7174f05c7fc1963eafa93d65a00000000000,0.9819833261686277
0b5b02cc488a2125d9a763ef2585b4257557b1e35730d0850c0b01a000000000,0.9819833261686277
c5048f1490a1c71bdb7462ee7850d2cc92db962fe83c08a1cc601b1000000000,0.9819833261686277
33a223b32a9359f6ad74718a17f105caca2612912b06cb8ae9ff76c000000000,0.9819833261686277
0db5ef3c950b94d0735852649c3f880eb9c96816bb898e0d6c42241000000000,0.9819833261686277
a61583e9da96772502d2ffc2e99a78523e80706824c01c6f5cff612000000000,0.9819833261686277
ece282663abe88f00ef1d5f7d354f4848ef8e0a3abe5c3885c7b565880000000,0.9819833261686277
413d8c832951b1b3e00c2200954b1137088264118f00244ca25c4e8000000000,0.9819833261686277
4179dfa6b600776e0768a730fee37000a5c6e171776ff29ff9a92d5000000000,0.9819833261686277
9dcd1a5923244ec6ee412989e6d0f268027470f2b5c0d91986f8b2f000000000,0.9819833261686277
c844d7b50636c3c67c6b890111d22078646f09894d93d262075f838000000000,0.9819833261686277
c7a28ad3281e5d86e2bddfe2de6832947bf3aaa3a6f49f3da403e07000000000,0.9819833261686277
defa67b4118ef044594e1465ce0ed89e1e9360f443c11aafd5f01af000000000,0.9819833261686277
5ffb0dbb968a9fb40fb69419728c34e3f6cf255cfb932e6f3b7666d000000000,0.9819833261686277
62c7cc574d5ffe564748818f24c755a0ab5afd161dbed3a3c5ca823000000000,0.9819833261686277
8bb425bd69a5bb50d2e85f94f9c4cf7c6dba8e1a8fc859f103185c8000000000,0.9819833261686277
9d70f4c9f1ac41f8a81971efa7bb5e50693ec379030d6ef2c710b4c000000000,0.9819833261686277
1b6641d959ce45bd37347031ca73f9835b05d9c07a14a4b5bb59116000000000,0.9819833261686277
d169d51a5f14244617dad8cbb1d0c517524b5c7ce2c768b5e780d2d000000000,0.9819833261686277
5bdc08a17d210393b816d886315c41cd8354957e62031cb67841da3000000000,0.9819833261686277
35be6003f3756d748bcb15caf912148fda510f37a05816c6afe0bb4000000000,0.9819833261686277
9d60653565bb6503de8fc651ed30a16c4895827910c6a5525fea1c0000000000,0.9819833261686277
b3d7d0b4dcca4261ab512ae1565d82f0f4fafbaf25b37ea7f614c04000000000,0.9819833261686277
623e75211c0d2845b557fb2428b33e263de9dc45a4d22bd1b8afdb2000000000,0.9819833261686277
9c3e09f7db0d3939171a358e3184cc11a58a36a0fe32a4ca5e23e32000000000,0.9819833261686277
ecd044672fd53b6695bd283beb22099f400b5683988841406a82ed5000000000,0.9819833261686277
1bde5cba6767eb6b3d5d8d22a46d0cea7e17bcdad14fd63fab62fe6000000000,0.9819833261686277
0c100a0fb608b328027910b4e3ce2e9234aa4d4d174ec32f6f4a428000000000,0.9819833261686277
df9d598e0b13363342d701aad7e2bf10eb4165b6bfb3c5bfc2584fe000000000,0.9819833261686277
b47294959feb19a551d97a55b993bd59edff774403862bcb78f166c000000000,0.9819833261686277
bbd81685fc4f6996fb1a85c99ea6289c8007837146e4bad8ee4f610000000000,0.9819833261686277
5f6032fd2d6b67d3e02acf0de73c672658f339e600fc2e13cb23dc3000000000,0.9819833261686277
8b47675142650a4f7e15adaf73622027b566148c777539d21a2cab4000000000,0.9819833261686277
5f2682edb497ec6c7287d7c8e4d41de6a430641c623c5c5fd73118b000000000,0.9819833261686277
0bda75a1b401b5862dfdca3225dc27e30d9f76fd69d56705fb796cb000000000,0.9819833261686277
